"","ARID3A(+)","ARNT2(+)","ARNTL(+)","ATF3(+)","BACH1(+)","BACH2(+)","BBX(+)","BCL11A(+)","BCL3(+)","BCL6(+)","BCLAF1(+)","BHLHE40(+)","BPTF(+)","BRCA1(+)","CEBPA(+)","CEBPB(+)","CEBPD(+)","CHD1(+)","CHD2(+)","CHURC1(+)","CLOCK(+)","DDIT3(+)","DEAF1(+)","E2F1(+)","E2F2(+)","E2F3(+)","E2F6(+)","E2F7(+)","EGR1(+)","EGR2(+)","EGR3(+)","ELF1(+)","ELF2(+)","ELF4(+)","ELK1(+)","ELK3(+)","ELK4(+)","EMX1(+)","EMX2(+)","EP300(+)","ERF(+)","ESRRA(+)","ETS1(+)","ETS2(+)","ETV1(+)","ETV3(+)","ETV4(+)","ETV5(+)","FLI1(+)","FOS(+)","FOSB(+)","FOXC1(+)","FOXG1(+)","FOXN2(+)","FOXO1(+)","FOXO3(+)","GABPA(+)","GATAD1(+)","GBX1(+)","GLI3(+)","GLIS3(+)","GMEB1(+)","HCFC1(+)","HESX1(+)","HLTF(+)","HMBOX1(+)","HMGA1(+)","IKZF3(+)","ING4(+)","IRF1(+)","IRF3(+)","IRF7(+)","IRF8(+)","IRF9(+)","JUN(+)","JUNB(+)","JUND(+)","KLF11(+)","KLF12(+)","KLF4(+)","KLF7(+)","KLF9(+)","LEF1(+)","MAF(+)","MAFB(+)","MAFG(+)","MAFK(+)","MAX(+)","MBD2(+)","MECP2(+)","MEF2A(+)","MEIS3(+)","MITF(+)","MLX(+)","MTF1(+)","MXD3(+)","MXI1(+)","MYBL1(+)","MYC(+)","MYPOP(+)","NEUROD2(+)","NFATC3(+)","NFE2L1(+)","NFE2L2(+)","NFIA(+)","NFIB(+)","NFIC(+)","NFKB1(+)","NFYC(+)","NKX6-2(+)","NR1D2(+)","NR2F1(+)","OVOL2(+)","PAX5(+)","PAX6(+)","PBX1(+)","PBX4(+)","PHF20(+)","PKNOX2(+)","POU2F1(+)","POU3F2(+)","PURA(+)","RARB(+)","RB1(+)","RELA(+)","RFX2(+)","RFX4(+)","RFX5(+)","RFXANK(+)","RUNX3(+)","RXRA(+)","RXRB(+)","SATB2(+)","SETDB1(+)","SIRT6(+)","SMAD1(+)","SMAD4(+)","SOX13(+)","SOX2(+)","SOX9(+)","SP1(+)","SP3(+)","SP4(+)","SPI1(+)","SREBF2(+)","STAT5B(+)","STAT6(+)","TAF1(+)","TAF6(+)","TBP(+)","TBX18(+)","TCF12(+)","TCF3(+)","TCF7L1(+)","TEAD1(+)","TFAP4(+)","TFDP1(+)","TFDP2(+)","TFEB(+)","THAP1(+)","THAP11(+)","THRA(+)","THRB(+)","TIMELESS(+)","TP63(+)","UBP1(+)","USF1(+)","YY1(+)","YY2(+)","ZBTB20(+)","ZBTB24(+)","ZBTB25(+)","ZBTB33(+)","ZBTB7A(+)","ZEB1(+)","ZFHX3(+)","ZFP82(+)","ZFX(+)","ZKSCAN7(+)","ZNF134(+)","ZNF148(+)","ZNF177(+)","ZNF182(+)","ZNF19(+)","ZNF200(+)","ZNF215(+)","ZNF26(+)","ZNF273(+)","ZNF283(+)","ZNF30(+)","ZNF316(+)","ZNF329(+)","ZNF341(+)","ZNF35(+)","ZNF350(+)","ZNF354C(+)","ZNF407(+)","ZNF419(+)","ZNF425(+)","ZNF449(+)","ZNF454(+)","ZNF467(+)","ZNF518A(+)","ZNF561(+)","ZNF571(+)","ZNF580(+)","ZNF596(+)","ZNF615(+)","ZNF665(+)","ZNF69(+)","ZNF740(+)","ZNF75D(+)","ZNF778(+)","ZNF782(+)","ZNF791(+)","ZNF792(+)","ZNF793(+)","ZNF821(+)","ZNF83(+)","ZSCAN22(+)"
"ARID3A(+)",1,0.295454545454545,0.359090909090909,0.163636363636364,0.840909090909091,0.118181818181818,0.854545454545454,0.572727272727273,0.522727272727273,0.245454545454545,0.890909090909091,0.745454545454545,0.959090909090909,1,0.95,0.0318181818181818,0.0409090909090909,0.959090909090909,0.886363636363636,0.559090909090909,0.931818181818182,0.718181818181818,0.790909090909091,1,0.872727272727273,0.631818181818182,0.345454545454545,0.886363636363636,0.772727272727273,0.677272727272727,0.763636363636364,0.922727272727273,0.895454545454546,0.0363636363636364,0.654545454545455,0.990909090909091,0.868181818181818,0.490909090909091,0.472727272727273,0.927272727272727,0.990909090909091,0.954545454545455,0.859090909090909,0.627272727272727,0.872727272727273,0.9,0.413636363636364,0.913636363636364,0.990909090909091,0.281818181818182,0.0818181818181818,1,0.327272727272727,0.85,0.895454545454546,0.968181818181818,0.868181818181818,0.863636363636364,0.731818181818182,0.477272727272727,0.804545454545455,0.777272727272727,0.281818181818182,0.781818181818182,0.409090909090909,0.886363636363636,0.863636363636364,0.831818181818182,0.963636363636364,0.25,1,0.277272727272727,0.918181818181818,0.990909090909091,0.222727272727273,0.409090909090909,0.113636363636364,0.904545454545455,0.981818181818182,0.740909090909091,0.895454545454546,0.890909090909091,0.209090909090909,0.986363636363636,0.309090909090909,0.772727272727273,0.990909090909091,0.790909090909091,0.909090909090909,0.95,1,0.359090909090909,0.913636363636364,0.931818181818182,0.831818181818182,0.786363636363636,0.572727272727273,0.127272727272727,0.668181818181818,0.904545454545455,0.409090909090909,0.981818181818182,0.140909090909091,0.109090909090909,0.972727272727273,0.445454545454545,1,0.227272727272727,0.840909090909091,0.75,0.968181818181818,0.886363636363636,0.359090909090909,0.727272727272727,0.931818181818182,0.436363636363636,0.840909090909091,0.945454545454545,0.536363636363636,0.959090909090909,0.877272727272727,0.85,0.227272727272727,0.895454545454546,0.359090909090909,0.509090909090909,0.377272727272727,0.4,0.272727272727273,0.495454545454545,0.995454545454545,0.177272727272727,0.7,0.890909090909091,0.809090909090909,0.627272727272727,0.909090909090909,0.845454545454545,0.872727272727273,0.972727272727273,0.886363636363636,0.963636363636364,0.890909090909091,1,0.859090909090909,0.868181818181818,0.0863636363636364,0.827272727272727,1,0.15,0.868181818181818,0.95,0.981818181818182,0.904545454545455,0.336363636363636,1,0.886363636363636,0.895454545454546,0.954545454545455,0.822727272727273,0.268181818181818,0.545454545454545,0.422727272727273,0.945454545454545,0.863636363636364,0.872727272727273,0.877272727272727,0.877272727272727,0.763636363636364,0.977272727272727,0.781818181818182,0.163636363636364,0.718181818181818,0.931818181818182,0.881818181818182,0.995454545454545,0.85,0.931818181818182,0.977272727272727,0.254545454545455,0.922727272727273,0.872727272727273,0.85,0.0681818181818182,0.909090909090909,0.127272727272727,0.440909090909091,0.345454545454545,0.404545454545455,0.218181818181818,0.254545454545455,0.7,0.518181818181818,0.513636363636364,0.836363636363636,0.813636363636364,0.936363636363636,0.190909090909091,0.863636363636364,0.113636363636364,0.931818181818182,0.831818181818182,0.940909090909091,0.672727272727273,0.763636363636364,0.990909090909091,0.945454545454545,0.922727272727273,0.681818181818182,0.504545454545455,0.995454545454545,0.854545454545454,0.572727272727273,0.731818181818182,0.981818181818182,0.386363636363636,0.681818181818182,0.940909090909091,0.954545454545455,0.872727272727273
"ARNT2(+)",0.295454545454545,1,0.85,0.213636363636364,0.95,0.418181818181818,0.136363636363636,0.977272727272727,0.954545454545455,0.968181818181818,0.672727272727273,0.95,0.381818181818182,0.895454545454546,0.172727272727273,0.668181818181818,0.213636363636364,0.213636363636364,0.422727272727273,0.940909090909091,0.0909090909090909,0.713636363636364,0.877272727272727,0.386363636363636,0.977272727272727,0.872727272727273,0.977272727272727,0.609090909090909,0.4,0.259090909090909,0.195454545454545,0.127272727272727,0.231818181818182,0.968181818181818,0.9,0.113636363636364,0.263636363636364,0.354545454545455,0.277272727272727,0.304545454545455,0.918181818181818,0.940909090909091,0.404545454545455,0.595454545454545,0.354545454545455,0.936363636363636,0.977272727272727,0.0681818181818182,0.0454545454545455,0.240909090909091,0.236363636363636,0.945454545454545,0.981818181818182,0.1,0.122727272727273,0.0181818181818182,0.209090909090909,0.822727272727273,0.990909090909091,0.927272727272727,0.254545454545455,0.95,0.936363636363636,0.981818181818182,1,0.295454545454545,0.513636363636364,0.127272727272727,0.881818181818182,0.963636363636364,0.709090909090909,0.95,0.0909090909090909,0.436363636363636,0.309090909090909,0.368181818181818,0.968181818181818,0.881818181818182,0.05,0.886363636363636,0.0545454545454545,0.190909090909091,0.954545454545455,0.0227272727272727,0.945454545454545,0.263636363636364,0.936363636363636,0.931818181818182,0.75,0.104545454545455,0.0272727272727273,1,0.127272727272727,0.618181818181818,0.972727272727273,0.327272727272727,0.968181818181818,0.959090909090909,0.690909090909091,0.445454545454545,0.981818181818182,0.963636363636364,0.840909090909091,0.995454545454545,0.00909090909090909,0.995454545454545,0.445454545454545,0.85,0.454545454545455,0.963636363636364,0.222727272727273,0.759090909090909,0.954545454545455,0.977272727272727,0.918181818181818,1,0.304545454545455,0.831818181818182,0.981818181818182,0.0727272727272727,0.986363636363636,0.277272727272727,0.977272727272727,0.727272727272727,0.972727272727273,0.963636363636364,0.977272727272727,0.668181818181818,0.695454545454545,0.968181818181818,0.277272727272727,1,0.986363636363636,0.159090909090909,0.963636363636364,0.977272727272727,0.681818181818182,0.922727272727273,0.927272727272727,0.286363636363636,0.895454545454546,0.0545454545454545,0.0863636363636364,0.677272727272727,0.463636363636364,0.990909090909091,0.968181818181818,0.268181818181818,0.686363636363636,0.990909090909091,0.504545454545455,0.0636363636363636,0.95,0.881818181818182,0.977272727272727,0.822727272727273,0.872727272727273,0.177272727272727,0.954545454545455,0.368181818181818,0.7,0.990909090909091,0.990909090909091,0.940909090909091,0.0727272727272727,0.377272727272727,0.195454545454545,0.968181818181818,0.977272727272727,0.0136363636363636,0.681818181818182,0.972727272727273,0.718181818181818,0.154545454545455,0.109090909090909,0.0590909090909091,0.295454545454545,0.495454545454545,0.718181818181818,0.981818181818182,0.0954545454545455,0.172727272727273,0.204545454545455,0.972727272727273,0.922727272727273,0.968181818181818,0.786363636363636,0.968181818181818,0.481818181818182,0.995454545454545,0.977272727272727,0.9,0.704545454545455,0.968181818181818,0.327272727272727,0.972727272727273,0.431818181818182,0.990909090909091,0.231818181818182,0.654545454545455,0.168181818181818,0.131818181818182,0.0318181818181818,0.968181818181818,0.381818181818182,0.663636363636364,0.35,0.254545454545455,0.986363636363636,0.968181818181818,0.422727272727273,0.313636363636364,0.972727272727273,0.986363636363636,0.95,0.986363636363636,0.995454545454545,0.859090909090909,0.336363636363636,0.145454545454545
"ARNTL(+)",0.359090909090909,0.85,1,0.863636363636364,0.977272727272727,0.95,0.854545454545454,0.890909090909091,0.85,0.954545454545455,0.977272727272727,0.6,0.681818181818182,0.636363636363636,0.940909090909091,0.959090909090909,0.854545454545454,0.913636363636364,0.281818181818182,0.781818181818182,0.495454545454545,0.95,0.254545454545455,0.477272727272727,0.231818181818182,0.772727272727273,0.681818181818182,0.381818181818182,0.927272727272727,0.290909090909091,0.609090909090909,0.854545454545454,0.554545454545455,0.6,0.572727272727273,0.318181818181818,0.577272727272727,0.809090909090909,0.922727272727273,0.6,0.390909090909091,0.990909090909091,0.718181818181818,0.986363636363636,0.759090909090909,0.531818181818182,0.927272727272727,0.777272727272727,0.722727272727273,0.836363636363636,0.768181818181818,0.363636363636364,0.790909090909091,0.809090909090909,0.859090909090909,0.6,0.818181818181818,0.813636363636364,0.490909090909091,0.572727272727273,0.436363636363636,0.995454545454545,0.790909090909091,0.431818181818182,0.790909090909091,0.554545454545455,0.227272727272727,0.895454545454546,0.759090909090909,0.872727272727273,0.804545454545455,0.536363636363636,0.409090909090909,0.590909090909091,0.709090909090909,0.940909090909091,0.5,0.809090909090909,0.695454545454545,0.8,0.727272727272727,0.822727272727273,0.681818181818182,0.522727272727273,0.918181818181818,0.922727272727273,0.681818181818182,0.936363636363636,0.968181818181818,0.604545454545454,0.563636363636364,0.631818181818182,0.704545454545455,0.354545454545455,0.581818181818182,0.622727272727273,0.745454545454545,0.663636363636364,0.909090909090909,0.340909090909091,0.640909090909091,0.281818181818182,0.827272727272727,0.595454545454545,0.659090909090909,0.909090909090909,0.436363636363636,0.190909090909091,0.445454545454545,0.786363636363636,0.613636363636364,0.731818181818182,0.922727272727273,0.704545454545455,0.8,0.931818181818182,0.913636363636364,0.809090909090909,0.877272727272727,0.836363636363636,0.595454545454545,0.722727272727273,0.95,0.681818181818182,0.863636363636364,0.986363636363636,0.913636363636364,0.886363636363636,0.372727272727273,0.836363636363636,0.231818181818182,0.581818181818182,0.954545454545455,0.436363636363636,0.768181818181818,0.781818181818182,0.509090909090909,0.586363636363636,0.7,0.372727272727273,0.645454545454546,0.718181818181818,0.536363636363636,0.190909090909091,0.813636363636364,0.5,0.577272727272727,0.940909090909091,0.318181818181818,0.718181818181818,0.531818181818182,0.772727272727273,0.872727272727273,0.85,0.890909090909091,0.745454545454545,0.831818181818182,0.681818181818182,0.722727272727273,0.940909090909091,0.613636363636364,0.7,0.890909090909091,0.359090909090909,0.672727272727273,0.886363636363636,0.586363636363636,0.981818181818182,0.822727272727273,0.490909090909091,0.881818181818182,1,0.459090909090909,0.577272727272727,0.4,0.395454545454545,0.645454545454546,0.590909090909091,0.568181818181818,0.809090909090909,0.804545454545455,0.727272727272727,0.8,0.95,0.872727272727273,0.881818181818182,0.813636363636364,0.863636363636364,0.654545454545455,0.654545454545455,0.609090909090909,0.631818181818182,0.990909090909091,0.677272727272727,0.318181818181818,0.468181818181818,0.972727272727273,0.486363636363636,0.640909090909091,0.986363636363636,0.422727272727273,0.490909090909091,0.845454545454545,0.877272727272727,0.913636363636364,0.918181818181818,0.618181818181818,0.704545454545455,0.645454545454546,0.518181818181818,0.795454545454545,0.513636363636364,0.918181818181818,0.931818181818182,0.990909090909091,0.754545454545455,0.836363636363636,0.454545454545455,0.436363636363636,0.813636363636364
"ATF3(+)",0.163636363636364,0.213636363636364,0.863636363636364,1,0.286363636363636,0.972727272727273,0.927272727272727,0.190909090909091,0.859090909090909,0.445454545454545,0.836363636363636,0.872727272727273,0.327272727272727,0.131818181818182,0.581818181818182,0.995454545454545,0.986363636363636,0.95,0.677272727272727,0.995454545454545,0.886363636363636,0.963636363636364,0.95,0.413636363636364,0.936363636363636,0.827272727272727,0.713636363636364,0.4,1,0.995454545454545,0.990909090909091,0.977272727272727,0.672727272727273,0.95,0.459090909090909,0.181818181818182,0.736363636363636,1,0.981818181818182,0.463636363636364,0.422727272727273,0.568181818181818,0.781818181818182,0.986363636363636,0.668181818181818,0.445454545454545,0.4,0.586363636363636,0.818181818181818,0.990909090909091,1,0.0954545454545455,0.427272727272727,0.904545454545455,0.809090909090909,0.877272727272727,0.754545454545455,0.85,0.386363636363636,0.813636363636364,0.868181818181818,0.577272727272727,0.759090909090909,0.295454545454545,0.863636363636364,0.795454545454545,0.772727272727273,0.786363636363636,0.381818181818182,0.859090909090909,0.654545454545455,0.809090909090909,0.4,0.35,0.981818181818182,0.977272727272727,0.977272727272727,0.313636363636364,0.818181818181818,0.972727272727273,0.981818181818182,0.9,0.968181818181818,0.713636363636364,0.927272727272727,0.972727272727273,0.254545454545455,0.490909090909091,0.854545454545454,0.931818181818182,0.577272727272727,0.218181818181818,0.954545454545455,0.295454545454545,0.586363636363636,0.772727272727273,0.118181818181818,0.618181818181818,0.931818181818182,0.436363636363636,0.927272727272727,0.154545454545455,0.959090909090909,0.886363636363636,0.840909090909091,0.195454545454545,0.159090909090909,0.945454545454545,0.631818181818182,0.568181818181818,0.277272727272727,0.472727272727273,0.618181818181818,0.213636363636364,0.931818181818182,0.172727272727273,0.95,0.795454545454545,0.163636363636364,0.890909090909091,0.209090909090909,0.581818181818182,0.568181818181818,0.9,0.268181818181818,0.290909090909091,0.222727272727273,0.686363636363636,0.945454545454545,0.377272727272727,0.418181818181818,0.404545454545455,0.127272727272727,0.713636363636364,0.136363636363636,0.159090909090909,0.6,0.586363636363636,0.559090909090909,0.745454545454545,0.55,0.840909090909091,0.963636363636364,0.295454545454545,0.722727272727273,0.290909090909091,0.468181818181818,0.945454545454545,0.231818181818182,0.55,0.613636363636364,0.913636363636364,0.354545454545455,0.313636363636364,0.309090909090909,0.509090909090909,0.704545454545455,0.622727272727273,0.177272727272727,0.8,0.518181818181818,0.327272727272727,0.268181818181818,0.204545454545455,0.8,0.636363636363636,0.763636363636364,0.331818181818182,0.390909090909091,0.75,0.931818181818182,0.904545454545455,0.75,0.859090909090909,0.668181818181818,0.272727272727273,0.872727272727273,0.477272727272727,0.786363636363636,0.477272727272727,0.877272727272727,0.827272727272727,0.759090909090909,0.927272727272727,0.422727272727273,0.959090909090909,0.945454545454545,0.427272727272727,0.940909090909091,0.636363636363636,0.959090909090909,0.981818181818182,0.904545454545455,0.913636363636364,0.736363636363636,0.159090909090909,0.918181818181818,0.672727272727273,0.763636363636364,0.945454545454545,0.345454545454545,0.85,0.809090909090909,0.459090909090909,0.659090909090909,0.559090909090909,0.545454545454545,0.418181818181818,0.340909090909091,0.786363636363636,0.704545454545455,0.640909090909091,0.822727272727273,0.295454545454545,0.4,0.345454545454545,0.681818181818182,0.609090909090909,0.545454545454545,0.681818181818182
"BACH1(+)",0.840909090909091,0.95,0.977272727272727,0.286363636363636,1,0.131818181818182,0.227272727272727,0.972727272727273,0.995454545454545,0.977272727272727,0.959090909090909,1,0.613636363636364,0.995454545454545,0.222727272727273,0.745454545454545,0.0181818181818182,0.927272727272727,0.818181818181818,0.954545454545455,0.377272727272727,0.936363636363636,0.981818181818182,0.786363636363636,0.959090909090909,0.963636363636364,0.918181818181818,0.9,0.927272727272727,0.75,0.854545454545454,0.854545454545454,0.472727272727273,0.709090909090909,0.95,0.209090909090909,0.295454545454545,0.131818181818182,0.240909090909091,0.490909090909091,0.940909090909091,1,0.818181818181818,0.95,0.818181818181818,0.995454545454545,0.968181818181818,0.340909090909091,0.431818181818182,0.0454545454545455,0.0545454545454545,0.977272727272727,0.936363636363636,0.245454545454545,0.218181818181818,0.145454545454545,0.331818181818182,0.963636363636364,0.913636363636364,0.981818181818182,0.55,0.995454545454545,0.963636363636364,0.931818181818182,0.886363636363636,0.718181818181818,0.881818181818182,0.154545454545455,0.95,0.959090909090909,0.481818181818182,0.927272727272727,0.168181818181818,0.531818181818182,0.0318181818181818,0.486363636363636,0.918181818181818,0.995454545454545,0.445454545454545,0.995454545454545,0.409090909090909,0.65,0.9,0.213636363636364,0.972727272727273,0.6,0.986363636363636,0.990909090909091,0.977272727272727,0.754545454545455,0.140909090909091,0.936363636363636,0.75,0.886363636363636,0.927272727272727,0.336363636363636,0.977272727272727,0.463636363636364,0.931818181818182,0.913636363636364,0.881818181818182,0.972727272727273,0.272727272727273,0.831818181818182,0.113636363636364,0.986363636363636,0.663636363636364,0.904545454545455,0.754545454545455,0.968181818181818,0.431818181818182,0.513636363636364,0.931818181818182,0.959090909090909,0.986363636363636,0.990909090909091,0.218181818181818,0.986363636363636,0.981818181818182,0.563636363636364,0.95,0.327272727272727,0.954545454545455,0.959090909090909,0.945454545454545,0.981818181818182,0.954545454545455,0.254545454545455,0.859090909090909,0.954545454545455,0.577272727272727,0.913636363636364,1,0.281818181818182,0.954545454545455,0.968181818181818,0.886363636363636,0.990909090909091,0.981818181818182,0.2,0.977272727272727,0.409090909090909,0.645454545454546,0.922727272727273,0.868181818181818,0.845454545454545,0.6,0.668181818181818,0.845454545454545,0.940909090909091,0.854545454545454,0.681818181818182,0.963636363636364,0.859090909090909,0.972727272727273,0.509090909090909,0.981818181818182,0.413636363636364,0.981818181818182,0.263636363636364,0.145454545454545,0.931818181818182,0.995454545454545,0.959090909090909,0.163636363636364,0.804545454545455,0.581818181818182,0.940909090909091,0.940909090909091,0.154545454545455,0.940909090909091,0.95,0.904545454545455,0.840909090909091,0.277272727272727,0.218181818181818,0.372727272727273,0.859090909090909,0.936363636363636,0.940909090909091,0.545454545454545,0.4,0.422727272727273,0.927272727272727,0.995454545454545,0.881818181818182,0.454545454545455,0.945454545454545,0.272727272727273,0.531818181818182,0.927272727272727,0.954545454545455,0.354545454545455,0.990909090909091,0.404545454545455,0.968181818181818,0.95,0.7,0.377272727272727,0.231818181818182,0.290909090909091,0.168181818181818,0.204545454545455,0.977272727272727,0.513636363636364,0.931818181818182,0.677272727272727,0.509090909090909,0.922727272727273,0.55,0.731818181818182,0.336363636363636,0.663636363636364,0.845454545454545,0.672727272727273,0.931818181818182,0.936363636363636,0.427272727272727,0.7,0.272727272727273
"BACH2(+)",0.118181818181818,0.418181818181818,0.95,0.972727272727273,0.131818181818182,1,0.836363636363636,0.413636363636364,0.163636363636364,0.436363636363636,0.263636363636364,0.172727272727273,0.463636363636364,0.0590909090909091,0.995454545454545,0.995454545454545,0.986363636363636,0.181818181818182,0.668181818181818,0.972727272727273,0.668181818181818,0.381818181818182,0.190909090909091,0.286363636363636,0.931818181818182,0.463636363636364,0.809090909090909,0.154545454545455,0.436363636363636,0.704545454545455,0.468181818181818,0.227272727272727,0.868181818181818,0.913636363636364,0.631818181818182,0.4,0.509090909090909,0.890909090909091,0.977272727272727,0.45,0.195454545454545,0.163636363636364,0.977272727272727,0.368181818181818,0.295454545454545,0.204545454545455,0.318181818181818,0.913636363636364,0.413636363636364,1,0.990909090909091,0.727272727272727,0.572727272727273,0.904545454545455,0.540909090909091,0.736363636363636,0.690909090909091,0.722727272727273,0.868181818181818,0.240909090909091,0.65,0.0863636363636364,0.440909090909091,0.668181818181818,0.836363636363636,0.636363636363636,0.545454545454545,1,0.504545454545455,0.831818181818182,0.854545454545454,0.995454545454545,0.795454545454545,0.681818181818182,0.981818181818182,0.968181818181818,0.881818181818182,0.627272727272727,0.540909090909091,0.281818181818182,0.409090909090909,0.368181818181818,1,0.781818181818182,0.559090909090909,0.9,0.981818181818182,0.5,0.136363636363636,0.304545454545455,0.518181818181818,0.781818181818182,0.327272727272727,0.554545454545455,0.65,0.85,0.881818181818182,0.95,0.440909090909091,0.95,0.940909090909091,0.577272727272727,0.977272727272727,0.927272727272727,0.731818181818182,0.409090909090909,0.231818181818182,0.686363636363636,0.363636363636364,0.427272727272727,0.645454545454546,0.95,0.509090909090909,0.440909090909091,0.918181818181818,0.327272727272727,0.95,0.0454545454545455,0.363636363636364,0.45,0.695454545454545,0.986363636363636,0.454545454545455,0.190909090909091,0.513636363636364,0.377272727272727,0.377272727272727,0.936363636363636,0.740909090909091,0.677272727272727,0.359090909090909,0.931818181818182,0.177272727272727,0.831818181818182,0.245454545454545,0.290909090909091,0.845454545454545,0.636363636363636,0.713636363636364,0.513636363636364,0.140909090909091,0.418181818181818,0.490909090909091,0.0636363636363636,0.359090909090909,0.804545454545455,0.909090909090909,0.372727272727273,0.513636363636364,0.731818181818182,0.886363636363636,0.581818181818182,0.390909090909091,0.931818181818182,0.536363636363636,0.627272727272727,0.286363636363636,0.577272727272727,0.472727272727273,0.95,0.890909090909091,0.690909090909091,0.209090909090909,0.331818181818182,0.840909090909091,0.531818181818182,0.45,0.909090909090909,0.772727272727273,0.663636363636364,0.518181818181818,0.65,0.727272727272727,0.5,0.954545454545455,0.572727272727273,0.75,0.604545454545454,0.395454545454545,0.545454545454545,0.668181818181818,0.486363636363636,0.895454545454546,0.795454545454545,0.181818181818182,0.7,0.904545454545455,0.55,0.954545454545455,0.918181818181818,0.568181818181818,0.240909090909091,0.95,0.45,0.513636363636364,0.609090909090909,0.181818181818182,0.890909090909091,0.968181818181818,0.968181818181818,0.840909090909091,0.827272727272727,0.918181818181818,0.163636363636364,0.727272727272727,0.686363636363636,0.672727272727273,0.822727272727273,0.781818181818182,0.968181818181818,0.259090909090909,0.772727272727273,0.968181818181818,0.977272727272727,0.940909090909091,0.831818181818182,0.877272727272727,0.995454545454545,0.704545454545455,0.968181818181818
"BBX(+)",0.854545454545454,0.136363636363636,0.854545454545454,0.927272727272727,0.227272727272727,0.836363636363636,1,0.163636363636364,0.418181818181818,0.154545454545455,0.868181818181818,0.55,0.686363636363636,0.65,0.781818181818182,0.913636363636364,0.972727272727273,0.936363636363636,0.731818181818182,0.413636363636364,0.909090909090909,0.809090909090909,0.672727272727273,0.790909090909091,0.236363636363636,0.677272727272727,0.436363636363636,0.659090909090909,0.886363636363636,0.831818181818182,0.890909090909091,0.95,0.759090909090909,0.368181818181818,0.618181818181818,0.831818181818182,0.8,0.918181818181818,0.918181818181818,0.772727272727273,0.6,0.486363636363636,0.759090909090909,0.85,0.845454545454545,0.572727272727273,0.227272727272727,0.890909090909091,0.986363636363636,0.963636363636364,0.927272727272727,0.427272727272727,0.340909090909091,0.859090909090909,0.895454545454546,0.995454545454545,0.795454545454545,0.618181818181818,0.431818181818182,0.527272727272727,0.768181818181818,0.563636363636364,0.709090909090909,0.504545454545455,0.581818181818182,0.731818181818182,0.681818181818182,0.845454545454545,0.559090909090909,0.390909090909091,0.8,0.440909090909091,0.822727272727273,0.745454545454545,0.922727272727273,0.931818181818182,0.45,0.522727272727273,0.968181818181818,0.736363636363636,0.977272727272727,0.904545454545455,0.45,0.981818181818182,0.404545454545455,0.840909090909091,0.640909090909091,0.509090909090909,0.877272727272727,0.922727272727273,0.954545454545455,0.290909090909091,0.931818181818182,0.636363636363636,0.395454545454545,0.740909090909091,0.359090909090909,0.431818181818182,0.813636363636364,0.8,0.445454545454545,0.863636363636364,0.481818181818182,0.422727272727273,0.990909090909091,0.140909090909091,0.636363636363636,0.568181818181818,0.718181818181818,0.254545454545455,0.731818181818182,0.763636363636364,0.336363636363636,0.295454545454545,0.886363636363636,0.136363636363636,0.763636363636364,0.781818181818182,0.154545454545455,0.959090909090909,0.277272727272727,0.781818181818182,0.204545454545455,0.822727272727273,0.159090909090909,0.209090909090909,0.177272727272727,0.513636363636364,0.631818181818182,0.222727272727273,0.836363636363636,0.263636363636364,0.195454545454545,0.836363636363636,0.2,0.186363636363636,0.55,0.5,0.659090909090909,0.8,0.590909090909091,0.940909090909091,0.918181818181818,0.690909090909091,0.65,0.395454545454545,0.409090909090909,0.859090909090909,0.681818181818182,0.286363636363636,0.686363636363636,0.945454545454545,0.481818181818182,0.677272727272727,0.140909090909091,0.763636363636364,0.690909090909091,0.863636363636364,0.686363636363636,0.663636363636364,0.440909090909091,0.263636363636364,0.159090909090909,0.490909090909091,0.881818181818182,0.759090909090909,0.722727272727273,0.436363636363636,0.618181818181818,0.977272727272727,0.868181818181818,0.409090909090909,0.613636363636364,0.9,0.840909090909091,0.881818181818182,0.804545454545455,0.690909090909091,0.822727272727273,0.268181818181818,0.927272727272727,0.768181818181818,0.804545454545455,0.818181818181818,0.404545454545455,0.645454545454546,0.554545454545455,0.2,0.827272727272727,0.395454545454545,0.577272727272727,0.609090909090909,0.781818181818182,0.427272727272727,0.759090909090909,0.318181818181818,0.913636363636364,0.363636363636364,0.740909090909091,0.827272727272727,0.840909090909091,1,0.963636363636364,0.263636363636364,0.85,0.35,0.745454545454545,0.8,0.318181818181818,0.640909090909091,0.795454545454545,0.740909090909091,0.645454545454546,0.436363636363636,0.681818181818182,0.35,0.681818181818182,0.554545454545455,0.759090909090909,0.781818181818182
